Identifier,languageCode,countryCode,site,CompetitorModelNumber,curbAdapter,phase,alliedMatchId,GEAModelNumber,associatedProductId
c8dffc08e574e12fd274e3580482626c,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-651-75,31B67,,63,ZGD060S5,4
e37de45cf7c411167903b00a6206b7ff,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-060-75 (on full perimeter curb),31B67,,63,ZGD060S5,4
f2990d95d6574727a09b0c5243d26048,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-060-120 (on full perimeter curb),31B67,,63,ZGD060S5,4
f7759c87a2b68946c5bfe5b0a286a2a1,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-651-125,31B67,,63,ZGD060S5,4
fd8d709f8e33eb1118fc33cc67a84202,en,US,91b8f8a911bff655d08192b7e34f37d1,DW-05N,10L32,,63,ZGD060S5,4
60bf6dfdd41d5301a9d796996f064436,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-060-75 (on partial perimeter curb),31B58,,63,ZGD060S5,4
69c8ff98768de67fede3165305dca0eb,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS24D-653,31B66,,63,ZGD060S5,4
912b77105391f921aea9cf59171aa3f3,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS24D-651,31B66,,63,ZGD060S5,4
19a72c99b9d0eb8f2ca906864d0a83b2,en,US,91b8f8a911bff655d08192b7e34f37d1,RPGE13A60,,,,ZGD060S5,4
37f8a281752ff683e52b0c88ce231e33,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS24-653,31B66,,63,ZGD060S5,4
cffa9d4845a755a0d2b1b7f9b7225e31,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-060-120 (on partial perimeter curb),31B58,,63,ZGD060S5,4
162e6cf890fd6ab33edd6eb9d8358db9,en,US,91b8f8a911bff655d08192b7e34f37d1,D*CG048 (York),10L32,,62,ZGD048S5,4
1a658cc78f433c2d0b02a4c400793215,en,US,91b8f8a911bff655d08192b7e34f37d1,DCG048 (Daikin),,,62,ZGD048S5,4
900cad17839286e1980872247c9e3e4f,en,US,91b8f8a911bff655d08192b7e34f37d1,RRKA-A048,,,62,ZGD048S5,4
65cb24f859babaae9dd35cfd7ba0cfb1,en,US,91b8f8a911bff655d08192b7e34f37d1,YCH048,Ducting Transition may be required.,,62,ZGD048S5,4
621aa7ccdfa1fac0e962f37aa43039de,en,US,91b8f8a911bff655d08192b7e34f37d1,574DEW048090,,,62,ZGD048S5,4
18be6c554773c61a2cf3da2e14ffc561,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCED05,no Transition Curb needed,,62,ZGD048S5,4
493d1f48845e80bb4827a701165941fe,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCNA05,no Transition Curb needed,,62,ZGD048S5,4
e4385464322254b98fab1899a128899f,en,US,91b8f8a911bff655d08192b7e34f37d1,48TFM005,no Transition Curb needed,,62,ZGD048S5,4
e93820fd4f2a7979a02776c8677d27cd,en,US,91b8f8a911bff655d08192b7e34f37d1,580DP048,no Transition Curb needed,,62,ZGD048S5,4
6b2b20fb5c78d6fe1cc362c83dedb422,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEK005,no Transition Curb needed,,62,ZGD048S5,4
c33be8eb773dc406322d0a06baff967b,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCF005,no Transition Curb needed,,62,ZGD048S5,4
79a86ec936a547b3a193e503108f42fd,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCMA05,no Transition Curb needed,,62,ZGD048S5,4
749d8009f2b6245c6d85bff56da943d3,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCSB05,no Transition Curb needed,,62,ZGD048S5,4
95e09aa3cbcdd9aa43dbf14f8dcc1cc5,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCMB05,no Transition Curb needed,,62,ZGD048S5,4
1c521c4e3952b57459261e876cbdd66b,en,US,91b8f8a911bff655d08192b7e34f37d1,48TJD005,no Transition Curb needed,,62,ZGD048S5,4
466fa47ad8f4b0cf69918eebab1bc62a,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCSE05,no Transition Curb needed,,62,ZGD048S5,4
48d243cd636399ce6ceed082f6204109,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCNB05,no Transition Curb needed,,62,ZGD048S5,4
4c8ca8c8261fcde8e41bc35c1e35e91a,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCNE05,no Transition Curb needed,,62,ZGD048S5,4
4db9b7dfbc3939f6473280747c44e524,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCMD05,no Transition Curb needed,,62,ZGD048S5,4
56f8ef83a1357ee015d956e633a251c8,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCND05,no Transition Curb needed,,62,ZGD048S5,4
5b611ce42f2cd71b7b7a200f7ed18eda,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCRB05,no Transition Curb needed,,62,ZGD048S5,4
5e32f19640215e7b1511cfc515e7c738,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCSD05,no Transition Curb needed,,62,ZGD048S5,4
ded25511610476eacc46ca95cee51808,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCLE05,no Transition Curb needed,,62,ZGD048S5,4
9d868495b04f0d5a0abc1c98f011d1dd,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCNA05,no Transition Curb needed,,62,ZGD048S5,4
05f77aac7cc96f3b1a3a878a5a960bf1,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCTD05,no Transition Curb needed,,62,ZGD048S5,4
271564d709d2a4177b4d2e255efce626,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEF005,no Transition Curb needed,,62,ZGD048S5,4
c7869d4983457c69669107e68af78ce0,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCSA05,no Transition Curb needed,,62,ZGD048S5,4
d21e51bc7c628d983cb82f36f5b75828,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCTB05,no Transition Curb needed,,62,ZGD048S5,4
d53a5df7822fed2c37b565394d596c0b,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCME05,no Transition Curb needed,,62,ZGD048S5,4
d65e28d2e5a474cdd372b1ea53a47898,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEE005,no Transition Curb needed,,62,ZGD048S5,4
d6d821c6a938834a9e30c9d2850a7271,en,US,91b8f8a911bff655d08192b7e34f37d1,48HED005,no Transition Curb needed,,62,ZGD048S5,4
fcb6b018c8b264134f2c32bd26256b5f,en,US,91b8f8a911bff655d08192b7e34f37d1,48HES005,no Transition Curb needed,,62,ZGD048S5,4
fcff8e3bfaab785634c383b5f3731d52,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCTE05,no Transition Curb needed,,62,ZGD048S5,4
71ffe0b47231d01263c54a34b8fc2abb,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCL005,no Transition Curb needed,,62,ZGD048S5,4
7603af5742647b3d2c60584914e15cfe,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCM005,no Transition Curb needed,,62,ZGD048S5,4
7ef8e5104b4341e9c86e5b8fbae6b8b6,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCTA05,no Transition Curb needed,,62,ZGD048S5,4
89e4a42ff8c43255e57fdc32a2068792,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCRD05,no Transition Curb needed,,62,ZGD048S5,4
b4934f825f823db73ccd0bc89c9d0e13,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCRE05,no Transition Curb needed,,62,ZGD048S5,4
16389d5daafcf98d60b6233798b86b3a,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCD005,no Transition Curb needed,,62,ZGD048S5,4
20fc2e42445b3b4da0e9fb6bc797a602,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCLA05,no Transition Curb needed,,62,ZGD048S5,4
4a221f1b779c2f28b3531b0db071b9ff,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCN005,no Transition Curb needed,,62,ZGD048S5,4
57d91e902804e1e0ab5e4492be5dfc49,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCLD05,no Transition Curb needed,,62,ZGD048S5,4
d5c57562360dbc571ff086a94f0c1436,en,US,91b8f8a911bff655d08192b7e34f37d1,48LJD005,no Transition Curb needed,,62,ZGD048S5,4
e71112e09264756e669b81e5335576ff,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCE005,no Transition Curb needed,,62,ZGD048S5,4
7636c5e59759d18457ed7c744e1c7834,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCEA05,no Transition Curb needed,,62,ZGD048S5,4
91bac3e4d26e8149ee9aa291831f7208,en,US,91b8f8a911bff655d08192b7e34f37d1,48HER005,no Transition Curb needed,,62,ZGD048S5,4
9cdc7a7a37735e7810089cf3eb079311,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCRA05,no Transition Curb needed,,62,ZGD048S5,4
9d1ddce05eb40f23027266c1b6c71ce2,en,US,91b8f8a911bff655d08192b7e34f37d1,48LJE005,no Transition Curb needed,,62,ZGD048S5,4
a29a16f6506ea6afba9fe8ee6dcb1430,en,US,91b8f8a911bff655d08192b7e34f37d1,48LJF005,no Transition Curb needed,,62,ZGD048S5,4
2a4fb77f83f7222e40d6f7e74a8d76b3,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCDD05,no Transition Curb needed,,62,ZGD048S5,4
e3e6921f656858df37bc059d973f609b,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCLB05,no Transition Curb needed,,62,ZGD048S5,4
f6ae191e07a2bf8731934cd9e34440d7,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCT005,no Transition Curb needed,,62,ZGD048S5,4
fa152b7bf90413cd94bdfef3c8c11029,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCDE05,no Transition Curb needed,,62,ZGD048S5,4
8eb8328bb8e68b7c9f872ca9ed542d3c,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCR005,no Transition Curb needed,,62,ZGD048S5,4
975a40680b7277a858f9ae89f89efb6e,en,US,91b8f8a911bff655d08192b7e34f37d1,48LCS005,no Transition Curb needed,,62,ZGD048S5,4
982b62960b588366deaf7cc51bee0d5a,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCEB05,no Transition Curb needed,,62,ZGD048S5,4
999dc280abee0018e416744012d75df0,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCEE05,no Transition Curb needed,,62,ZGD048S5,4
9b8cdba34e0b8ece90e4e96b8edb0f0c,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCDB05,no Transition Curb needed,,62,ZGD048S5,4
463d9045e5409fcfcd47dea6758b67c8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05F,no Transition Curb needed,,62,ZGD048S5,4
e0536211b6da8871141a9d81292e65a7,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCED05,no Transition Curb needed,,62,ZGD048S5,4
86fa362df5aeff584db54ef08149a84e,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05N,no Transition Curb needed,,62,ZGD048S5,4
bc0377a6afa207294ccfa55411bd7b5c,en,US,91b8f8a911bff655d08192b7e34f37d1,48HET005,no Transition Curb needed,,62,ZGD048S5,4
bd8caf4645beaa5255913c9013c4a268,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEH005,no Transition Curb needed,,62,ZGD048S5,4
22420a3ed8bf1365331cb668f1cb97b4,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCFE05,no Transition Curb needed,,62,ZGD048S5,4
2a6d8fa62271d74e4908734ba784b368,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCFA05,no Transition Curb needed,,62,ZGD048S5,4
55a2cdd744484304eab1aab418ab59dc,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCDA05,no Transition Curb needed,,62,ZGD048S5,4
c9f9c352e8fc06d8675ae0e475e4e9a2,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05M,no Transition Curb needed,,62,ZGD048S5,4
cd9b981e3c0781f4f30772c4e532f04c,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCFD05,no Transition Curb needed,,62,ZGD048S5,4
cf0f4518c508fb0bc964ad9e628c4c04,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05L,no Transition Curb needed,,62,ZGD048S5,4
e1a5fa89118f04de787e5e9fd198ceb4,en,US,91b8f8a911bff655d08192b7e34f37d1,48TCFB05,no Transition Curb needed,,62,ZGD048S5,4
85d4d2e59e03916e3b7cbff2fc05ac23,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCTG05,no Transition Curb needed,,62,ZGD048S5,4
b87dfb5b7d50b4c9ea9c917f0256a6a0,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG048210,,,62,ZGD048S5,4
051abeab3b341b019d1c10e8d59c97b3,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG048045,,,62,ZGD048S5,4
31c956f8cf5d6e48205a5f3fbfc3ddfc,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG048115,,,62,ZGD048S5,4
4c9a74497c8f906ee2336bac7f30f6c5,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05E,no Transition Curb needed,,62,ZGD048S5,4
4f44902e23e6a0642fc93e50a541cb3d,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05S,no Transition Curb needed,,62,ZGD048S5,4
59ec547481e330b19291b4423c4aa1c4,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG048140,,,62,ZGD048S5,4
c32ba9981a930eb7b5553ce40c84ef8e,en,US,91b8f8a911bff655d08192b7e34f37d1,PGE048S,no Transition Curb needed,,62,ZGD048S5,4
e0d2fa253191ecaf5d3ae973ba9502b8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05T,no Transition Curb needed,,62,ZGD048S5,4
f4acb2dc610cab46b0b2959408329c05,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG048400,,,62,ZGD048S5,4
6f9b335762dd766762c5d026c4b45730,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG048350,,,62,ZGD048S5,4
960c68ab20e2189da36f39cc3e0a3f7c,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05R,no Transition Curb needed,,62,ZGD048S5,4
ad1ebf3a360ae8398cecf98cb0e94b65,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG048090,,,62,ZGD048S5,4
09fd7a3cfd80d11b8c6637ad91675e4b,en,US,91b8f8a911bff655d08192b7e34f37d1,RGS048L,no Transition Curb needed,,62,ZGD048S5,4
0e4d6bc4366b6374ebf55f75495d998c,en,US,91b8f8a911bff655d08192b7e34f37d1,YCX042G3M0A,,,62,ZGD048S5,4
4b7dd4758f5bfe56cc2fe03af7fd677c,en,US,91b8f8a911bff655d08192b7e34f37d1,YCX048G3H0A,,,62,ZGD048S5,4
5386f3a04bdf0b3492c69c155a323fa6,en,US,91b8f8a911bff655d08192b7e34f37d1,RGS048K,no Transition Curb needed,,62,ZGD048S5,4
f02f04832697347484cbcde09183ff96,en,US,91b8f8a911bff655d08192b7e34f37d1,RGS048H,no Transition Curb needed,,62,ZGD048S5,4
f9041eb79f318f4eade626644a52ee10,en,US,91b8f8a911bff655d08192b7e34f37d1,YCX048G4H0A,,,62,ZGD048S5,4
6279cc82e0d4872d44096decb3e8d49a,en,US,91b8f8a911bff655d08192b7e34f37d1,580CTV048,no Transition Curb needed,,62,ZGD048S5,4
6aacf68f9c272abf0928c083b4b2b011,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEL005,no Transition Curb needed,,62,ZGD048S5,4
8aae3c5efe6ce2a3b8d89af258fc5d22,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05T,no Transition Curb needed,,62,ZGD048S5,4
9f4127131b31d2885321c6f38ea9e178,en,US,91b8f8a911bff655d08192b7e34f37d1,RGS048S,no Transition Curb needed,,62,ZGD048S5,4
a09f28eea8e5ae42f1746cb72cc9d1b6,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEG005,no Transition Curb needed,,62,ZGD048S5,4
0381231207ded573962ef5acae68efa4,en,US,91b8f8a911bff655d08192b7e34f37d1,580CJV048,no Transition Curb needed,,62,ZGD048S5,4
3e8d8b92f72c611c7f4662a6696f3c1a,en,US,91b8f8a911bff655d08192b7e34f37d1,580CPV048,no Transition Curb needed,,62,ZGD048S5,4
44c3a9f3becc394820c9a423998ee940,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEN005,no Transition Curb needed,,62,ZGD048S5,4
e5a6c7d23aa48acd741d763212be861f,en,US,91b8f8a911bff655d08192b7e34f37d1,PGH048S,no Transition Curb needed,,62,ZGD048S5,4
e839bec68c0095201d868ba01b15bcf5,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05D,no Transition Curb needed,,62,ZGD048S5,4
9d8cad4d562e232920d595d0b6d139e5,en,US,91b8f8a911bff655d08192b7e34f37d1,580CBV048,no Transition Curb needed,,62,ZGD048S5,4
a1c3a20bd748ac606150ff5644047607,en,US,91b8f8a911bff655d08192b7e34f37d1,580CEV048,no Transition Curb needed,,62,ZGD048S5,4
b14723ed270b17145c09d9817473b95c,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG05A,no Transition Curb needed,,62,ZGD048S5,4
b5001f1f220789259b8e8b5d1e76a546,en,US,91b8f8a911bff655d08192b7e34f37d1,48HEM005,no Transition Curb needed,,62,ZGD048S5,4
b9ac66250082ade14aa829d26168b05b,en,US,91b8f8a911bff655d08192b7e34f37d1,580JJ05,no Transition Curb needed,,62,ZGD048S5,4
224da10b15de6171b79d6cb9bd0ead03,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05L,no Transition Curb needed,,62,ZGD048S5,4
4b918df059e4170e0e494b46d1649a69,en,US,91b8f8a911bff655d08192b7e34f37d1,580F*V048,no Transition Curb needed,,62,ZGD048S5,4
52923716d60d3c3e831bb6f83bdee438,en,US,91b8f8a911bff655d08192b7e34f37d1,580JP05,no Transition Curb needed,,62,ZGD048S5,4
5a2fcd2d8488f202f0adee74ba9cfa18,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05F,no Transition Curb needed,,62,ZGD048S5,4
de162fedeeaf473973b974e0030e90b8,en,US,91b8f8a911bff655d08192b7e34f37d1,580JE05,no Transition Curb needed,,62,ZGD048S5,4
8702d535574b0b1f8bd19186044a4f45,en,US,91b8f8a911bff655d08192b7e34f37d1,580JT05,no Transition Curb needed,,62,ZGD048S5,4
8c97d7a2a28bc5bc3e1f44394d062c57,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05D,no Transition Curb needed,,62,ZGD048S5,4
9b9427b8710d858061b87d01a048173c,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05R,no Transition Curb needed,,62,ZGD048S5,4
a5d1247c0d74c4e0588fcc5ed126dbd8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05A,no Transition Curb needed,,62,ZGD048S5,4
adbf633c00aa95d83701e1a263e6dcac,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05N,no Transition Curb needed,,62,ZGD048S5,4
14c12de0b7d27cc4e2418653d17715a6,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05E,no Transition Curb needed,,62,ZGD048S5,4
2e10ef3693ac41cb7f8b2832e6b17aaa,en,US,91b8f8a911bff655d08192b7e34f37d1,580DT048,no Transition Curb needed,,62,ZGD048S5,4
3cf76acad6488a57aacc4a811ff35691,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS9-511-120,10M20,,62,ZGD048S5,4
5b652f6935ef7fa51256e454cb53c956,en,US,91b8f8a911bff655d08192b7e34f37d1,580DE048,no Transition Curb needed,,62,ZGD048S5,4
f3ba80ca59b10e364a2358a2d8e77298,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05M,no Transition Curb needed,,62,ZGD048S5,4
fe0980ef505ce63ce5d69d09e420e58c,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG05S,no Transition Curb needed,,62,ZGD048S5,4
808391cbd92b1062d41bc89a2a19826d,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCTF05,no Transition Curb needed,,62,ZGD048S5,4
407e3b6d83ad9dc979ca36686f06d6af,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJD005,no Transition Curb needed,,62,ZGD048S5,4
47156db319caf2501ea059705882e073,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJN005,no Transition Curb needed,,62,ZGD048S5,4
c53240134b162739212d8e2af56f725c,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCTD05,no Transition Curb needed,,62,ZGD048S5,4
c5a9c7810c86f924347cd3ae96426a9f,en,US,91b8f8a911bff655d08192b7e34f37d1,580DJ048,no Transition Curb needed,,62,ZGD048S5,4
cd6271ecec5a927e68ace37975021ab7,en,US,91b8f8a911bff655d08192b7e34f37d1,48DJD005,no Transition Curb needed,,62,ZGD048S5,4
e198b64137147eaad87b0fea776d45bf,en,US,91b8f8a911bff655d08192b7e34f37d1,48DJE005,no Transition Curb needed,,62,ZGD048S5,4
e709a8e66867dd75873455d906d6268e,en,US,91b8f8a911bff655d08192b7e34f37d1,581J005,no Transition Curb needed,,62,ZGD048S5,4
fabe5e059c7d79faf18867b1f8ca2c00,en,US,91b8f8a911bff655d08192b7e34f37d1,48TFN005,no Transition Curb needed,,62,ZGD048S5,4
6c2b16e7ade4f27cd46889cf1542a747,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJL005,no Transition Curb needed,,62,ZGD048S5,4
931ed78861c8fed0334be89c17c2e23d,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJG005,no Transition Curb needed,,62,ZGD048S5,4
9ebe0c6013c6cbcf996c704b47c82513,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJR005,no Transition Curb needed,,62,ZGD048S5,4
a7807a8fc8dcc5c04f32c39e499c42b5,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJK005,no Transition Curb needed,,62,ZGD048S5,4
14819e98ecaa28db54f165328503aadb,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJE005,no Transition Curb needed,,62,ZGD048S5,4
189cf9863f320608ce168862ff03ea4b,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJF005,no Transition Curb needed,,62,ZGD048S5,4
c413a5e2008f1cb9cf95c559cbbafc0d,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJH005,no Transition Curb needed,,62,ZGD048S5,4
d45cf6aa61165648968ec0cf1e15dd75,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJT005,no Transition Curb needed,,62,ZGD048S5,4
ec69dafa7146a5c1e1fd131afd00582c,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJS005,no Transition Curb needed,,62,ZGD048S5,4
ef7025cd259dec91e7cc93ab6e68c189,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJM005,no Transition Curb needed,,62,ZGD048S5,4
6016d2e5e545ce946af277b15842aee2,en,US,91b8f8a911bff655d08192b7e34f37d1,580FP048,no Transition Curb needed,,62,ZGD048S5,4
9b04a680884986eb8fcc50fe12b1c7bc,en,US,91b8f8a911bff655d08192b7e34f37d1,48TFL005,no Transition Curb needed,,62,ZGD048S5,4
aad8e3670f549c8a96f6c70f69d34e5b,en,US,91b8f8a911bff655d08192b7e34f37d1,48TJE005Z,no Transition Curb needed,,62,ZGD048S5,4
14c2549af8e59b692f496d0c8ef4e6d4,en,US,91b8f8a911bff655d08192b7e34f37d1,580FE048,no Transition Curb needed,,62,ZGD048S5,4
2a678501ebf13a5584457ca9f064d919,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-A05,no Transition Curb needed,,62,ZGD048S5,4
40728833351b424ec46598bfd8995646,en,US,91b8f8a911bff655d08192b7e34f37d1,48TFE005,no Transition Curb needed,,62,ZGD048S5,4
417ed4125bc6e9b73e8b2a4c7f64885e,en,US,91b8f8a911bff655d08192b7e34f37d1,580FT048,no Transition Curb needed,,62,ZGD048S5,4
49b547db4c9d2dbf682c2b40c2e1564d,en,US,91b8f8a911bff655d08192b7e34f37d1,48TJE005,no Transition Curb needed,,62,ZGD048S5,4
cd76fffff7b2684cef28a71c9e114da6,en,US,91b8f8a911bff655d08192b7e34f37d1,580FJ048,no Transition Curb needed,,62,ZGD048S5,4
d0933c4aa906e23b76177aa56fa9a0b0,en,US,91b8f8a911bff655d08192b7e34f37d1,48TJD005Z,no Transition Curb needed,,62,ZGD048S5,4
f5e8a8d94c47f3ceed043c851769bdae,en,US,91b8f8a911bff655d08192b7e34f37d1,48TJF005Z,no Transition Curb needed,,62,ZGD048S5,4
68f86beee9b94b255cb514ec9bf1243e,en,US,91b8f8a911bff655d08192b7e34f37d1,581CE048,no Transition Curb needed,,62,ZGD048S5,4
75a8962f2abdd62a6a95199b59e5e01c,en,US,91b8f8a911bff655d08192b7e34f37d1,581BJ048,no Transition Curb needed,,62,ZGD048S5,4
7d78bc978737a20fa955c731efb8243f,en,US,91b8f8a911bff655d08192b7e34f37d1,48TJF005,no Transition Curb needed,,62,ZGD048S5,4
036ddc5c4795b5039dbbb582eff1951c,en,US,91b8f8a911bff655d08192b7e34f37d1,581BP048,no Transition Curb needed,,62,ZGD048S5,4
14757441dcf5842b71d5cd566744eeec,en,US,91b8f8a911bff655d08192b7e34f37d1,48TFF005,no Transition Curb needed,,62,ZGD048S5,4
1c966b5605d703f022f478952f50f3e1,en,US,91b8f8a911bff655d08192b7e34f37d1,581BE048,no Transition Curb needed,,62,ZGD048S5,4
1d4acdd8e48d0d918c4ecea4afb6d90f,en,US,91b8f8a911bff655d08192b7e34f37d1,48TML005,no Transition Curb needed,,62,ZGD048S5,4
407fb3950a97a482e52040e4837aa681,en,US,91b8f8a911bff655d08192b7e34f37d1,48TME005,no Transition Curb needed,,62,ZGD048S5,4
41a615d9719f8f1473a53e809d7899a2,en,US,91b8f8a911bff655d08192b7e34f37d1,581CP048,no Transition Curb needed,,62,ZGD048S5,4
f4101ca06bdb3945c71b687cef92c6e6,en,US,91b8f8a911bff655d08192b7e34f37d1,48TMD005,no Transition Curb needed,,62,ZGD048S5,4
7d1bba84f186499fa531275c8531062a,en,US,91b8f8a911bff655d08192b7e34f37d1,581CJ048,no Transition Curb needed,,62,ZGD048S5,4
171a9cca672e268bbbd2ea912267da3b,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCTE05,no Transition Curb needed,,62,ZGD048S5,4
41cf284c6ce5d1891539d765ec78cbbf,en,US,91b8f8a911bff655d08192b7e34f37d1,48TMN005,no Transition Curb needed,,62,ZGD048S5,4
52edcdbce2c5f34d4bb517a020858ba4,en,US,91b8f8a911bff655d08192b7e34f37d1,48TMM005,no Transition Curb needed,,62,ZGD048S5,4
c4790ee28d2e9cc74a1b828df7d482d2,en,US,91b8f8a911bff655d08192b7e34f37d1,48TFD005,no Transition Curb needed,,62,ZGD048S5,4
ccbfdee08a02d6ba9502d5cad22a61fe,en,US,91b8f8a911bff655d08192b7e34f37d1,581BT048,no Transition Curb needed,,62,ZGD048S5,4
da5d3d105e96185d0150291f94266836,en,US,91b8f8a911bff655d08192b7e34f37d1,581CT048,no Transition Curb needed,,62,ZGD048S5,4
e45ffe72e94206604d5c05d752735bf5,en,US,91b8f8a911bff655d08192b7e34f37d1,48TMF005,no Transition Curb needed,,62,ZGD048S5,4
f3ddc8225c10a4e3b18fb1bfebb9bc08,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCMG05,no Transition Curb needed,,62,ZGD048S5,4
615cea7211e000ec1d27cfa3c2e00198,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCMB05,no Transition Curb needed,,62,ZGD048S5,4
