site,title,curbAdapter,phase,alliedMatchId,alliedModelNumber,associatedProductId
91b8f8a911bff655d08192b7e34f37d1,PGB060G2S,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCDA06A3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCX060G1M0A,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCFA06A2,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCEA06A1,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCDA06A2,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJE006-3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCFA06A0,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCEA06A2,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCEA06A3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCEA06A0,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48KCFA06A3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCX060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48DJD006-3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJF006-3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48DJE006-3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,585HP060100,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,170SBC58,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJE006-3,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCM060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCC060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60H100,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60H140,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCH060,Ducting Transition may be required.,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGB060E1H,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCD060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCY060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCP060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60L100,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,585HE060100,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,579DE060080,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60L140,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60S100,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGB060E1L,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RRGGE61,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,585JP060150,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,579DP060080,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60S140,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,579JP060125,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,579JE060125,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,TGA060S2BH,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS3-653-120,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS9-653-150,10M20,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,TGA060S2BS,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS9-653-120,10M20,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS10-651-75,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RKMA-A060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RKKA-A060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,579DP060120.579DE060120,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,TGA060S2BM,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48LDT006-3,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,574DNW060130,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,574DNW060115,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,585JB060150,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,585HB060100,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,574DNW060090,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,579DJ060080,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJD006-6,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,579DJ060120,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJE006-5,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDA06,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60K140,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPFM60K100,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RRKA-A060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48HD006,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GPCM60K140,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGB060D1L,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGB060D1H,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGB060150-1,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,DSG060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGB060G1L,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJD006-5,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGB060G1H,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,DHUC-W060N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48LD006,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,DHUC-X060N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,DHUC-T060N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,DL-05N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,DJ060N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,PGMB060H,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YSC060E,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48FCDA06,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS29-060-150,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RKNL-A060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS20-060-75,31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-653-125,31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-653-75,31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS20-651-125,31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-651-75,31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-060-75 (on full perimeter curb),31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-060-120 (on full perimeter curb),31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-651-125,31B67,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,DW-05N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RPGE13A60,,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS24-653,31B66,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-060-75 (on partial perimeter curb),31B58,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS24D-653,31B66,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS24D-651,31B66,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS16-060-120 (on partial perimeter curb),31B58,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,D*CG048 (York),10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,DCG048 (Daikin),,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,RRKA-A048,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,YCH048,Ducting Transition may be required.,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,574DEW048090,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCED05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCNA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TFM005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580DP048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEK005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCF005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCMA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJD005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCSE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCNB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCNE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCMD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCND05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCRB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCSD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCSB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCMB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCLE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCTD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEF005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCNA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCSA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCTB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCME05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEE005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HED005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HES005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCTE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCD005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCLA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCN005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCLD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCL005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCM005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCTA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCRD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCRE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LJD005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCE005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCEA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HER005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCRA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LJE005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LJF005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCLB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCT005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCR005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48LCS005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCEB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCEE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCED05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HET005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEH005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,CPG048045,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,CPG048115,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,CPG048140,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCTG05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,CPG048210,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,PGE048S,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,CPG048400,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,RGS048L,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,YCX042G3M0A,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,YCX048G3H0A,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,RGS048K,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,CPG048350,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,CPG048090,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,RGS048H,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,YCX048G4H0A,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580CJV048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580CPV048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEN005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580CTV048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEL005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,RGS048S,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEG005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,PGH048S,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580F*V048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580JP05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580CBV048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580CEV048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HEM005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580JJ05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580JE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580DT048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,GCS9-511-120,10M20,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580DE048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580JT05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJD005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJN005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCTF05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCTD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580DJ048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48DJD005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48DJE005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581J005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TFN005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJE005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJF005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJL005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJG005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJR005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJK005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJH005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJT005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJS005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HJM005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580FE048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HC-A05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TFE005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580FT048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJE005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580FP048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TFL005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,580FJ048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581BP048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TFF005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581BE048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TML005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TME005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581CP048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581CE048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581BJ048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJF005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TMD005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCTE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TMN005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TMM005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581CJ048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TFD005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581BT048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,581CT048,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TMF005,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCMG05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCSE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCNF05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCNE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCND05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCSB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCMB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HC-B05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCMD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCME05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCMF05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HC-E05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCNB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCRB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCRD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCTB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCSD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCRG05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCSA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCSG05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCNG05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCSF05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HC-D05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCDD05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCDF05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCLF05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCMA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCRF05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCRE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCRA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCTA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCDG05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCEA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCEB05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCDA05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HC-F05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCFE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCDE05,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCLG05,no Transition Curb needed,,62,ZGD048S5,4
